imageId,grade,lessonId,caption,reviewStatus,captionMatch,targetEventIds,targetEventTitles,relationTypes,confidences,reviewReason,changedFromOriginalDecision,originalDecisionStatus,originalDecisionEventId,webSourceGroups,duplicateOf
grade_11:12339:img_13,11,12339,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12339:img_14,11,12339,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12339:img_15,11,12339,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12339:img_16,11,12339,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12340:img_01,11,12340,Hình 1. Quốc kì các quốc gia Đông Nam Á hiện nay,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,deferred,,,
grade_11:12340:img_02,11,12340,Hình 2. Sự thất bại của cuộc khởi nghĩa do hoàng tử Đi-pô-nê-gô-rô lãnh đạo trước thực dân Hà Lan (tranh vẽ),no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,deferred,,,
grade_11:12340:img_03,11,12340,,approved,True,giai-doan-xuat-hien-xu-huong-moi-trong-phong-trao-dau-tranh-o-dong-nam-a | giai-doan-hoan-thanh-cuoc-dau-tranh-gianh-doc-lap-dan-toc-o-dong-nam-a,Giai đoạn Xuất hiện xu hướng mới trong phong trào đấu tranh ở Đông Nam Á | Giai đoạn Hoàn thành cuộc đấu tranh giành độc lập dân tộc ở Đông Nam Á,direct | direct,high | high,Sơ đồ trực tiếp khái quát các giai đoạn đấu tranh giành độc lập ở Đông Nam Á.,True,,,,
grade_11:12340:img_04,11,12340,Hình 4. Quân giải phóng nhân dân Lào tiến vào Viêng Chăn năm 1975,approved,True,giai-doan-hoan-thanh-cuoc-dau-tranh-gianh-doc-lap-dan-toc-o-dong-nam-a,Giai đoạn Hoàn thành cuộc đấu tranh giành độc lập dân tộc ở Đông Nam Á,direct,high,Ảnh trực tiếp thuộc quá trình các nước Đông Nam Á hoàn thành đấu tranh giành độc lập sau 1945.,True,,,,
grade_11:12340:img_05,11,12340,"Hình 5. Hội nghị ""bàn tròn” ở La Hay",approved,True,giai-doan-hoan-thanh-cuoc-dau-tranh-gianh-doc-lap-dan-toc-o-dong-nam-a,Giai đoạn Hoàn thành cuộc đấu tranh giành độc lập dân tộc ở Đông Nam Á,direct,high,Ảnh trực tiếp thuộc quá trình các nước Đông Nam Á hoàn thành đấu tranh giành độc lập sau 1945.,True,,,,
grade_11:12340:img_06,11,12340,"Hình 6. Tun-ku Áp-đun Ra-man, lãnh tụ phong trào độc lập dân tộc, tuyên bố về nền độc lập của Liên bang Mã Lai tại sân vận động Me-de-ca",approved,True,giai-doan-hoan-thanh-cuoc-dau-tranh-gianh-doc-lap-dan-toc-o-dong-nam-a,Giai đoạn Hoàn thành cuộc đấu tranh giành độc lập dân tộc ở Đông Nam Á,direct,high,Ảnh trực tiếp thuộc quá trình các nước Đông Nam Á hoàn thành đấu tranh giành độc lập sau 1945.,True,,,,
grade_11:12340:img_07,11,12340,"Hình 7. Xin-ga-po, một điển hình thành công của chiến lược công nghiệp hoá hướng về xuất khẩu ở Đông Nam Á",no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,,,,
grade_11:12370:img_01,11,12370,Hình 1. Lược đó khu vực Đông Nam Á,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,,,,
grade_11:12370:img_02,11,12370,Hình 2. Bạch Đằng dậy sóng (mô hình trưng bày tại Bảo tàng Lịch sử quốc gia Việt Nam),approved,True,khang-chien-chong-quan-nguyen-1287-1288,Kháng chiến chống quân Nguyên (lần 3),strong_contextual,high,Mô hình Bạch Đằng dậy sóng minh họa trực tiếp trận Bạch Đằng trong kháng chiến chống Nguyên lần ba.,True,,,,
grade_11:12370:img_03,11,12370,Hình 3. Di tích gò Đống Đa (Hà Nội),approved,True,khang-chien-chong-quan-thanh-1789,"Trận Ngọc Hồi, Chiêu Thống chạy",strong_contextual,high,Di tích gò Đống Đa gắn trực tiếp chiến thắng quân Thanh năm 1789.,True,,,,
grade_11:12370:img_04,11,12370,Hình 4. Đền Cuông (Nghệ An) thờ An Dương Vương,approved,True,su-ra-doi-nha-nuoc-au-lac | khang-chien-chong-quan-trieu-an-duong-vuong,Nhà nước Âu Lạc | Kháng chiến chống quân Triệu của An Dương Vương,strong_contextual | strong_contextual,high | high,"Đền Cuông thờ An Dương Vương, phù hợp minh họa nhà nước Âu Lạc và cuộc kháng chiến chống quân Triệu.",True,,,,
grade_11:12370:img_05,11,12370,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,,,,
grade_11:12370:img_06,11,12370,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,,,,
grade_11:12372:img_01,11,12372,Hình 1. Sơ đồ diễn biến chính của khởi nghĩa Lam Sơn,approved,True,khoi-nghia-lam-son,Khởi nghĩa Lam Sơn,direct,high,Sơ đồ/lược đồ trực tiếp thể hiện diễn biến khởi nghĩa Lam Sơn.,True,,,,
grade_11:12372:img_02,11,12372,Hình 2. Lược đó khởi nghĩa Lam Sơn (1418-1427),approved,True,khoi-nghia-lam-son,Khởi nghĩa Lam Sơn,direct,high,Sơ đồ/lược đồ trực tiếp thể hiện diễn biến khởi nghĩa Lam Sơn.,True,,,,
grade_11:12372:img_03,11,12372,Hình 3. Khu di tích Lam Kinh (Thanh Hoá) được nhà Lê xây dựng sau thắng lợi của khởi nghĩa Lam Sơn,approved,True,khoi-nghia-lam-son | nha-le-so-thanh-lap,Khởi nghĩa Lam Sơn | Nhà Lê sơ được thành lập,strong_contextual | strong_contextual,high | high,Khu di tích Lam Kinh được xây dựng sau thắng lợi khởi nghĩa Lam Sơn và gắn với triều Lê sơ.,True,,,,
grade_11:12372:img_04,11,12372,Hình 4. Lược đồ phong trào Tây Sơn,approved,True,phong-trao-tay-son | khang-chien-chong-quan-xiem-1784-1785 | khang-chien-chong-quan-thanh-1789,"Phong trào Tây Sơn | Kháng chiến chống quân Xiêm | Trận Ngọc Hồi, Chiêu Thống chạy",direct | direct | direct,high | high | high,"Lược đồ phong trào Tây Sơn bao quát trực tiếp phong trào và hai cuộc kháng chiến chống Xiêm, Thanh.",True,,,,
grade_11:12372:img_05,11,12372,Hình 5. Tượng Quang Trung ở Bảo tàng Quang Trung (Bình Định),approved,True,phong-trao-tay-son | khang-chien-chong-quan-thanh-1789,"Phong trào Tây Sơn | Trận Ngọc Hồi, Chiêu Thống chạy",strong_contextual | strong_contextual,high | high,Tượng Quang Trung là hình ảnh biểu tượng trực tiếp của phong trào Tây Sơn và chiến thắng quân Thanh.,True,,,,
grade_11:12373:img_01,11,12373,Hình 1. Cổng một ngôi làng ở Vĩnh Phúc,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,,,,
grade_11:12373:img_02,11,12373,Hình 2. Các loại hình làng xã Việt Nam,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,,,,
grade_11:12373:img_03,11,12373,Hình 3. Một khung cảnh ở làng miền Tây Nam Bộ,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,,,,
grade_11:12373:img_04,11,12373,Hình 4. Sơ đồ sự phát triển của làng xã Việt Nam qua các thời kì lịch sử,approved,True,lang-xa-hinh-thanh-thoi-van-lang-au-lac | nha-duong-dat-don-vi-huong-xa-thoi-bac-thuoc | ho-khuc-to-chuc-lai-lang-xa-the-ki-x | nha-nuoc-can-thiep-manh-lang-xa-thoi-le-so | nha-nuoc-pho-mac-lang-xa-thoi-le-trung-hung | nha-nuoc-can-thiep-manh-lang-xa-thoi-nguyen | lang-xa-viet-nam-bien-doi-sau-1945,Làng xã thời Văn Lang - Âu Lạc | Hương và xã thời Bắc thuộc | Họ Khúc tổ chức làng xã | Can thiệp làng xã thời Lê sơ | Làng xã thời Lê trung hưng | Can thiệp làng xã thời Nguyễn | Làng xã Việt Nam sau 1945,direct | direct | direct | direct | direct | direct | direct,high | high | high | high | high | high | high,"Sơ đồ trực tiếp tổng hợp sự phát triển của làng xã Việt Nam qua nhiều thời kì, nên cần gắn nhiều event.",True,,,,
grade_11:12380:img_01,11,12380,"Hình 1. Tái hiện Lễ tịch điền ở Đọi Sơn, Hà Nam (2019)",no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,,,,
grade_11:12380:img_02,11,12380,Hình 2. Nghề làm gốm Bát Tràng (Hà Nội),no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,,,,
grade_11:12380:img_03,11,12380,Hình 3. Làng nghề nón lá Phú Gia (Bình Định),no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,,,,
grade_11:12380:img_04,11,12380,"Hình 4. Chợ nổi Phong Điền, Cần Thơ",no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,,,,
grade_11:12380:img_05,11,12380,"Hình 5. Chợ Phiên ở Mèo Vạc, Hà Giang",no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,,,,
grade_11:12382:img_01,11,12382,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,,,,
grade_11:12382:img_02,11,12382,Hình 2. Trầu cau dùng trong nghi lễ cưới hỏi của người Việt,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,,,,
grade_11:12382:img_03,11,12382,Hình 3. Tranh minh hoạ lễ vấn danh (lễ hỏi tên),no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,,,,
grade_11:12382:img_04,11,12382,Hình 4. Biểu diễn hát Quan họ tại lễ hội đình làng Thổ Hà (Bắc Giang),approved,True,phe-duyet-chien-luoc-phat-trien-cong-nghiep-van-hoa-viet-nam,Phê duyệt Chiến lược CNVH Việt Nam,strong_contextual,medium,Biểu diễn Quan họ trong lễ hội là hoạt động nghệ thuật biểu diễn và di sản văn hóa. Ảnh chỉ minh họa lĩnh vực của chiến lược.,True,,,cultural_industry,
grade_11:12382:img_05,11,12382,Hình 5. Lễ rước kiệu trong lễ hội Ngư ông (Bến Tre),approved,True,phe-duyet-chien-luoc-phat-trien-cong-nghiep-van-hoa-viet-nam,Phê duyệt Chiến lược CNVH Việt Nam,strong_contextual,medium,"Lễ hội Ngư ông là hoạt động văn hóa, lễ hội và du lịch văn hóa. Ảnh chỉ minh họa lĩnh vực của chiến lược.",True,,,cultural_industry,
grade_11:12382:img_06,11,12382,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,,,,
grade_11:12387:img_01,11,12387,,approved,True,cai-cach-ho-quy-ly-trieu-ho | phat-hanh-tien-giay-thong-bao-hoi-sao | ban-hanh-chinh-sach-han-dien | ho-quy-ly-doi-do-thanh-hoa | ban-hanh-chinh-sach-han-no | ho-quy-ly-lap-trieu-ho,Cải cách Hồ Quý Ly | Tiền giấy Thông bảo hội sao | Chính sách hạn điền | Hồ Quý Ly dời đô | Chính sách hạn nô | Hồ Quý Ly lập triều Hồ,direct | direct | direct | direct | direct | direct,high | high | high | high | high | high,Sơ đồ thời gian trực tiếp tổng hợp các mốc chính của cải cách Hồ Quý Ly và triều Hồ.,True,,,,
grade_11:12390:img_01,11,12390,Hình 1. Chân dung vua Lê Thánh Tông (1442-1497),approved,True,cai-cach-le-thanh-tong,Cải cách Lê Thánh Tông,strong_contextual,high,Chân dung Lê Thánh Tông là ảnh đại diện trực tiếp cho cuộc cải cách do ông tiến hành.,True,,,,
grade_11:12390:img_02,11,12390,Hình 2. Sơ đồ tổ chức nhà nước dưới thời Lê Thánh Tông,approved,True,cai-cach-le-thanh-tong | le-thanh-tong-dua-luc-bo-thanh-co-quan-quyen-luc | cai-to-hanh-chinh-dia-phuong-12-thua-tuyen,Cải cách Lê Thánh Tông | Lê Thánh Tông củng cố Lục bộ | Chia 12 thừa tuyên,direct | direct | direct,high | high | high,Sơ đồ tổ chức nhà nước dưới thời Lê Thánh Tông phản ánh trực tiếp các nội dung cải cách hành chính.,True,,,,
grade_11:12393:img_01,11,12393,Hình 1. Chân dung vua Minh Mạng (1791-1841),approved,True,cuoc-cai-cach-cua-minh-mang | minh-mang-len-ngoi-vua,Cải cách Minh Mạng | Minh Mạng lên ngôi vua,strong_contextual | strong_contextual,high | high,Chân dung Minh Mạng là ảnh đại diện trực tiếp cho cuộc cải cách và triều đại của ông.,True,,,,
grade_11:12393:img_02,11,12393,,approved,True,cuoc-cai-cach-cua-minh-mang | doi-thi-thu-vien-thanh-van-thu-phong | lap-noi-cac-thay-the-van-thu-phong | xoa-bo-bac-thanh-chia-thanh-18-tinh | xoa-bo-gia-dinh-thanh-chia-thanh-12-tinh | lap-co-mat-vien,"Cải cách Minh Mạng | Đổi Thị thư viện thành Văn thư phòng | Lập Nội các thay thế Văn thư phòng | Xoá bỏ Bắc Thành, chia thành 18 tỉnh | Xoá bỏ Gia Định Thành, chia thành 12 tỉnh | Lập Cơ mật viện",direct | direct | direct | direct | direct | direct,high | high | high | high | high | high,Sơ đồ tổ chức hành chính triều Minh Mạng trực tiếp tổng hợp các nội dung cải cách bộ máy.,True,,,,
grade_11:12394:img_01,11,12394,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,,,,
grade_11:12394:img_02,11,12394,Hình 2. Lược đồ quần đảo Hoàng Sa và quần đảo Trường Sa thuộc chủ quyền của Việt Nam,approved,True,chu-quyen-bien-dao-viet-nam-1975-den-nay,Chủ quyền biển đảo Việt Nam 1975 đến nay,strong_contextual,high,Lược đồ Hoàng Sa và Trường Sa thuộc chủ quyền Việt Nam minh họa trực tiếp chủ đề bảo vệ chủ quyền biển đảo hiện nay.,True,,,,
grade_11:12394:img_03,11,12394,"Hình 3. Đảo Trường Sa Lớn thuộc quần đảo Trường Sa (huyện Trường Sa, tỉnh Khánh Hoà)",approved,True,chu-quyen-bien-dao-viet-nam-1975-den-nay,Chủ quyền biển đảo Việt Nam 1975 đến nay,strong_contextual,high,Ảnh đảo Trường Sa Lớn trực tiếp minh họa chủ quyền và quản lý biển đảo hiện nay.,True,,,,
grade_11:12394:img_04,11,12394,Hình 4. Một số loại sinh vật biển ở khu vực quần đảo Trường Sa,approved,True,ban-hanh-nghi-quyet-36-nq-tw-ve-chien-luoc-phat-trien-kinh-te-bien,Nghị quyết 36-NQ/TW về kinh tế biển,strong_contextual,medium,"Đa dạng sinh vật biển minh họa nguồn lực kinh tế biển, phù hợp bối cảnh chiến lược phát triển kinh tế biển.",True,,,,
grade_11:12395:img_01,11,12395,Hình 1. Tàu Kiểm ngư KN-491,approved,True,chu-quyen-bien-dao-viet-nam-1975-den-nay,Chủ quyền biển đảo Việt Nam 1975 đến nay,strong_contextual,high,Tàu kiểm ngư là phương tiện thực thi pháp luật và bảo vệ chủ quyền biển đảo hiện nay.,True,,,,
grade_11:12395:img_02,11,12395,Hình 2. Cảng Quy Nhơn (Bình Định),approved,True,ban-hanh-nghi-quyet-36-nq-tw-ve-chien-luoc-phat-trien-kinh-te-bien,Nghị quyết 36-NQ/TW về kinh tế biển,strong_contextual,medium,Cảng Quy Nhơn minh họa trực tiếp hạ tầng và kinh tế biển.,True,,,,
grade_11:12395:img_03,11,12395,"Hình 3. Đảo Cồn Cỏ (Quảng Trị) – ""vọng gác tiền tiêu"" trên Biển Đông ở cửa ngõ phía nam của vịnh Bắc Bộ",approved,True,chu-quyen-bien-dao-viet-nam-1975-den-nay,Chủ quyền biển đảo Việt Nam 1975 đến nay,strong_contextual,high,Đảo Cồn Cỏ là địa điểm tiền tiêu minh họa chủ quyền biển đảo hiện nay.,True,,,,
grade_11:12395:img_04,11,12395,Hình 4. Một góc huyện đảo Vân Đồn (Quảng Ninh),approved,True,nha-ly-thanh-lap-trang-van-don,Nhà Lý thành lập trang Vân Đồn,strong_contextual,medium,Ảnh hiện đại của Vân Đồn minh họa không gian địa lý của thương cảng Vân Đồn lịch sử.,True,,,,
grade_11:12395:img_05,11,12395,Hình 5. Đại Nam nhất thống toàn đồ,approved,True,chu-quyen-bien-dao-viet-nam-tu-the-ki-xvi-den-xix,Chủ quyền biển đảo Việt Nam thế kỉ XVI-XIX,direct,high,Đại Nam nhất thống toàn đồ là tư liệu bản đồ lịch sử trực tiếp về chủ quyền biển đảo thời quân chủ.,True,,,,
grade_11:12395:img_06,11,12395,Hình 6. Tượng đài đội Hoàng Sa kiêm quản Bắc Hải ở đảo Lý Sơn (Quảng Ngãi),approved,True,thanh-lap-va-hoat-dong-doi-dan-binh-hoang-sa-bac-hai,"Đội Hoàng Sa, Bắc Hải",strong_contextual,high,Tượng đài đội Hoàng Sa kiêm quản Bắc Hải trực tiếp tưởng niệm đội dân binh lịch sử.,True,,,,
grade_11:12395:img_07,11,12395,Hình 7. Cột hải đăng trên quần đảo Hoàng Sa được xây dựng năm 1937,approved,True,phap-xay-dung-cot-hai-dang-hoang-sa,Hải đăng Hoàng Sa (Pháp),direct,high,Caption và ảnh trực tiếp về cột hải đăng Hoàng Sa xây dựng năm 1937.,True,,,,
grade_11:12395:img_08,11,12395,Hình 8. Bia chủ quyền trên quần đảo Hoàng Sa do người Pháp xây dựng vào năm 1938,approved,True,phap-xay-dung-bia-chu-quyen-hoang-sa,Bia chủ quyền Hoàng Sa (Pháp),direct,high,Caption và ảnh trực tiếp về bia chủ quyền Hoàng Sa do Pháp xây dựng năm 1938.,True,,,,
grade_11:12395:img_09,11,12395,,approved,True,chu-quyen-bien-dao-viet-nam-1954-1975 | chu-quyen-bien-dao-viet-nam-1975-den-nay,Chủ quyền biển đảo Việt Nam 1954-1975 | Chủ quyền biển đảo Việt Nam 1975 đến nay,strong_contextual | strong_contextual,high | high,"Sơ đồ thể hiện diễn biến chiếm đóng/kiểm soát các thực thể biển đảo từ sau 1954 tới hiện đại, nên liên quan trực tiếp theo tiến trình tới cả hai giai đoạn chủ quyền.",True,,,,
grade_11:12395:img_10,11,12395,Hình 9. Sơ đồ khái quát về cuộc đấu tranh bảo vệ chủ quyền biển đảo của Việt Nam,approved,True,chu-quyen-bien-dao-viet-nam-1975-den-nay,Chủ quyền biển đảo Việt Nam 1975 đến nay,direct,high,Sơ đồ trực tiếp khái quát cuộc đấu tranh bảo vệ chủ quyền biển đảo Việt Nam.,True,,,,
grade_11:12395:img_11,11,12395,Hình 10. Tượng đài tưởng niệm chiến sĩ Gạc Ma được xây dựng ở huyện Cam Lâm (tỉnh Khánh Hoà),approved,True,trung-quoc-danh-chiem-dao-gac-ma-len-dao-chu-thap-va-mot-so-dao-khac-truong-sa | chien-si-hai-quan-nhan-dan-viet-nam-hi-sinh-bao-ve-gac-ma-co-lin-len-dao,"TQ chiếm Gạc Ma, Len Đao, Chữ Thập | Trận chiến Gạc Ma, Cô Lin, Len Đao",strong_contextual | strong_contextual,high | high,"Tượng đài tưởng niệm chiến sĩ Gạc Ma trực tiếp gắn với sự kiện chiến đấu và hy sinh bảo vệ Gạc Ma, Cô Lin, Len Đao.",True,,,,
grade_11:12395:img_12,11,12395,Hình 11. Giàn khoan Đại Hùng 01 của Tập đoàn Dầu khí Quốc gia Việt Nam,approved,True,ban-hanh-nghi-quyet-36-nq-tw-ve-chien-luoc-phat-trien-kinh-te-bien,Nghị quyết 36-NQ/TW về kinh tế biển,strong_contextual,high,Giàn khoan dầu khí minh họa trực tiếp phát triển kinh tế biển.,True,,,,
grade_11:12395:img_13,11,12395,Hình 12. Tàu hộ vệ 016 Quang Trung của Hải quân Nhân dân Việt Nam,approved,True,chu-quyen-bien-dao-viet-nam-1975-den-nay,Chủ quyền biển đảo Việt Nam 1975 đến nay,strong_contextual,high,Tàu hộ vệ Hải quân Việt Nam trực tiếp minh họa năng lực bảo vệ chủ quyền biển đảo hiện nay.,True,,,,
grade_12:12945:img_01,12,12945,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,,,,
grade_12:12945:img_02,12,12945,Hình 2. Lễ kí Hiến chương Liên hợp quốc tại Hội nghị Xan Phran-xi-xcô,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,,,,
grade_12:12945:img_03,12,12945,Hình 3. Trụ sở Liên hợp quốc tại thành phố Niu Oóc (Mỹ) ngày nay,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,,,,
grade_12:12945:img_04,12,12945,Hình 4. Trang đầu của Hiến chương Liên hợp quốc năm 1945,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,,,,
grade_12:12945:img_05,12,12945,Hình 5. Đoàn sĩ quan Việt Nam tham gia Lực lượng gìn giữ hoà bình Liên hợp quốc trong lễ xuất quân lên đường làm nhiệm vụ tại Nam Xu-đăng (2021),approved,True,doan-si-quan-viet-nam-tham-gia-luc-luong-gin-giu-hoa-binh-lien-hop-quoc-tai-nam-xu-dang,VN tham gia gìn giữ hòa bình LHQ,direct,high,Caption và ảnh trực tiếp mô tả đoàn sĩ quan Việt Nam lên đường làm nhiệm vụ gìn giữ hòa bình tại Nam Sudan.,True,,,,
grade_12:12945:img_06,12,12945,Hình 6. Tổng Thư kí Liên hợp quốc Kô-phi An-nan (bên phải) nhận giải Nô-ben Hoà bình,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,,,,
grade_12:12945:img_07,12,12945,Hình 7. Người dân Y-ê-men nhận viện trợ lương thực của Cơ quan Cứu trợ và Hành động Liên hợp quốc (2019),no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,,,,
grade_12:12945:img_08,12,12945,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,,,,
grade_12:12945:img_09,12,12945,Hình 9. Một lớp học tạm thời ở Công-gô do Cao uỷ Liên hợp quốc về người tị nạn tổ chức,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,,,,
grade_12:12948:img_01,12,12948,"Hình trên là lâu đài Li-va-đi-a, nơi diễn ra Hội nghị I-an-ta vào năm 1945. Những quyết định của hội nghị này đã tạo cơ sở cho việc thiết lập Trật tự thế giới hai cực I-an-ta. Trật tự này đã trải qua quá trình hình thành và tồn tại như thế nào? Những nguyên nhân nào dẫn đến sự sụp đổ Trật tự thế giới hai cực I-an-ta? Tác động của sự kiện đó đối với tình hình thế giới là gì?",approved,True,giai-doan-cuoi-chien-tranh-the-gioi-thu-hai,Cuối CTTG2,strong_contextual,high,"Ảnh trực tiếp về Hội nghị I-an-ta năm 1945, thuộc giai đoạn cuối Chiến tranh thế giới thứ hai.",True,,,,
grade_12:12948:img_02,12,12948,"Hình 2. Từ trái sang phải (hàng ghế ngồi): Thủ tướng Anh - U. Sớc-sin, Tổng thống Mỹ - Ph. Ru-dơ-ven, Chủ tịch Hội đồng Bộ trưởng Liên Xô - I. Xta-lin tại Hội nghị I-an-ta",approved,True,giai-doan-cuoi-chien-tranh-the-gioi-thu-hai,Cuối CTTG2,strong_contextual,high,"Ảnh trực tiếp về Hội nghị I-an-ta năm 1945, thuộc giai đoạn cuối Chiến tranh thế giới thứ hai.",True,,,,
